date,location,category,title,price_student,price_guest,price_per_100_g,icons,allergens,co2_portion,c02_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2023-11-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","6.00","8.50","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","6.00","8.50","false","schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 3, La, Sf, GlW","747.4","","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 ","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kaisergemüse","0.99","1.39","false","vegan","Sl","28.1","14.1","237.6","57.0","0.2","0.0"," 7.5 ","6.9 ","3.4 ","0.6 ","118.8","28.0","0.1","0.0"," 3.7 ","3.5 ","1.7 ","0.3 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1296.4 gNährwerte pro PortionBrennwert: 2029.3 kj / 485.0 kcalFett: 30.1 g - davon ges. FS: 6.6 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g589.3 gNährwerte pro 100 gBrennwert: 922.4 kj / 220.0 kcalFett: 13.7 g - davon ges. FS: 3.0 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1296.4","589.3","2029.3","485.0","30.1","6.6"," 46.2 ","1.1 ","5.5 ","1.1 ","922.4","220.0","13.7","3.0"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion18.8 gNährwerte pro PortionBrennwert: 34.5 kj / 8.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 0.9 g - davon Zucker: 0.8 gEiweiß: 0.7 gSalz: 0.0 g
CO2 pro 100 g37.7 gNährwerte pro 100 gBrennwert: 68.9 kj / 16.0 kcalFett: 0.1 g - davon ges. FS: 0.1 gKohlenhydrate: 1.8 g - davon Zucker: 1.5 gEiweiß: 1.3 gSalz: 0.1 g

 ","18.8","37.7","34.5","8.0","0.1","0.0"," 0.9 ","0.8 ","0.7 ","0.0 ","68.9","16.0","0.1","0.1"," 1.8 ","1.5 ","1.3 ","0.1 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","DESSERT","Sahneschokopudding","1.19","1.59","false","vegetarisch","La","546.4","237.6","1446.9","346.0","17.9","12.4"," 39.1 ","27.6 ","6.3 ","0.4 ","629.1","150.0","7.8","5.4"," 17.0 ","12.0 ","2.8 ","0.2 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","DESSERT","Waldbeerenquark","1.19","1.59","false","vegetarisch","La","551.8","324.6","675.6","161.0","4.1","2.5"," 16.9 ","16.9 ","11.3 ","0.1 ","397.4","95.0","2.4","1.5"," 9.9 ","10.0 ","6.6 ","0.1 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","DESSERT","Berliner mit Fruchtfüllung","0.66","0.66","false","vegetarisch","Ei, La, GlW","25.8","32.2","1318.0","315.0","12.8","5.4"," 43.6 ","15.6 ","5.2 ","0.6 ","1647.5","393.0","16.0","6.8"," 54.5 ","19.5 ","6.5 ","0.7 "
"2023-11-15","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2801.2","78.3","9999.9","999.9","222.5","34.4"," 349.7 ","158.1 ","77.5 ","36.2 ","458.0","109.0","6.4","1.0"," 10.3 ","4.7 ","2.1 ","1.1 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Kürbissuppe","0.99","1.39","false","vegetarisch","La, Sl, GlW","140.8","56.3","509.7","122.0","8.7","4.9"," 8.2 ","3.3 ","1.8 ","0.6 ","203.9","49.0","3.5","2.0"," 3.3 ","1.3 ","0.7 ","0.2 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Schupfnudel-Sauerkraut-Pfanne","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, Sl, Sw, GlW","475.1","88.0","2486.2","594.0","14.3","2.9"," 96.5 ","12.2 ","11.3 ","4.0 ","460.4","110.0","2.7","0.5"," 17.9 ","2.3 ","2.1 ","0.7 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Gebackener Fleischkäse mit Zwiebelsauce und Kartoffelsalat","4.90","7.40","false","rind/schwein","1, 3, Sl, Sf, Sw","999.1","201.8","3321.2","793.0","61.3","20.3"," 35.7 ","4.7 ","23.1 ","4.9 ","671.0","160.0","12.4","4.1"," 7.2 ","1.0 ","4.7 ","1.0 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Spaghetti Bolognese mit Reibekäse","4.40","6.90","false","rind","La, Sl, GlW","1522.8","304.6","3341.6","798.0","27.0","10.1"," 91.4 ","14.2 ","42.5 ","8.8 ","668.3","160.0","5.4","2.0"," 18.3 ","2.8 ","8.5 ","1.8 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Begrentzes Angebot Ramen im OG: Pho Ga Suppe mit Reisnudeln und Hähnchen","4.50","7.00","false","geflügel,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","So, Sl, GlW","661.0","","1995.9","477.0","2.6","0.8"," 86.8 ","4.4 ","25.0 ","1.3 ","1995.9","477.0","2.6","0.8"," 86.8 ","4.4 ","25.0 ","1.3 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1515.6","","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 ","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","Fi, GlW","1330.0","","2670.0","638.0","9.2","5.4"," 93.0 ","28.2 ","39.3 ","8.5 ","2670.0","638.0","9.2","5.4"," 93.0 ","28.2 ","39.3 ","8.5 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln","1.10","1.60","true","klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Fi, GlW","578.0","","2178.0","520.0","7.3","4.8"," 91.6 ","27.6 ","16.3 ","7.0 ","2178.0","520.0","7.3","4.8"," 91.6 ","27.6 ","16.3 ","7.0 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","6.00","8.50","false","","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","6.00","8.50","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","6.00","8.50","false","schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 3, La, Sf, GlW","747.4","","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 ","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Bohnen-Paprika-Gemüse","0.99","1.39","false","vegan"," 
													
CO2 pro Portion204.5 gNährwerte pro PortionBrennwert: 437.9 kj / 105.0 kcalFett: 4.4 g - davon ges. FS: 2.2 gKohlenhydrate: 10.6 g - davon Zucker: 6.8 gEiweiß: 3.3 gSalz: 0.3 g
CO2 pro 100 g102.3 gNährwerte pro 100 gBrennwert: 219.0 kj / 52.0 kcalFett: 2.2 g - davon ges. FS: 1.1 gKohlenhydrate: 5.3 g - davon Zucker: 3.4 gEiweiß: 1.6 gSalz: 0.1 g

 ","204.5","102.3","437.9","105.0","4.4","2.2"," 10.6 ","6.8 ","3.3 ","0.3 ","219.0","52.0","2.2","1.1"," 5.3 ","3.4 ","1.6 ","0.1 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1296.4 gNährwerte pro PortionBrennwert: 2029.3 kj / 485.0 kcalFett: 30.1 g - davon ges. FS: 6.6 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g589.3 gNährwerte pro 100 gBrennwert: 922.4 kj / 220.0 kcalFett: 13.7 g - davon ges. FS: 3.0 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1296.4","589.3","2029.3","485.0","30.1","6.6"," 46.2 ","1.1 ","5.5 ","1.1 ","922.4","220.0","13.7","3.0"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","3, Sl, Sf, Sw","83.9","33.5","1093.9","261.0","11.5","1.0"," 31.9 ","2.6 ","4.4 ","1.0 ","437.5","104.0","4.6","0.4"," 12.8 ","1.1 ","1.8 ","0.4 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Salzkartoffeln","1.19","1.59","false","vegan","Sw","47.8","19.1","725.0","173.0","0.3","0.0"," 35.0 ","2.5 ","4.5 ","0.8 ","290.0","69.0","0.1","0.0"," 14.0 ","1.0 ","1.8 ","0.3 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion18.8 gNährwerte pro PortionBrennwert: 34.5 kj / 8.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 0.9 g - davon Zucker: 0.8 gEiweiß: 0.7 gSalz: 0.0 g
CO2 pro 100 g37.7 gNährwerte pro 100 gBrennwert: 68.9 kj / 16.0 kcalFett: 0.1 g - davon ges. FS: 0.1 gKohlenhydrate: 1.8 g - davon Zucker: 1.5 gEiweiß: 1.3 gSalz: 0.1 g

 ","18.8","37.7","34.5","8.0","0.1","0.0"," 0.9 ","0.8 ","0.7 ","0.0 ","68.9","16.0","0.1","0.1"," 1.8 ","1.5 ","1.3 ","0.1 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Erdbeerjoghurt","0.99","1.39","false","vegetarisch","2, La","387.0","215.0","718.2","172.0","5.4","3.4"," 22.9 ","21.6 ","6.7 ","0.2 ","399.0","95.0","3.0","1.9"," 12.7 ","12.0 ","3.7 ","0.1 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","3, La, GlG, GlH, NuM, NuH","649.8","345.7","1061.8","254.0","6.6","2.2"," 34.7 ","18.2 ","11.2 ","0.2 ","564.8","135.0","3.5","1.2"," 18.4 ","9.7 ","6.0 ","0.1 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Berliner mit Fruchtfüllung","0.66","0.66","false","vegetarisch","Ei, La, GlW","25.8","32.2","1318.0","315.0","12.8","5.4"," 43.6 ","15.6 ","5.2 ","0.6 ","1647.5","393.0","16.0","6.8"," 54.5 ","19.5 ","6.5 ","0.7 "
"2023-11-16","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2801.6","78.4","9999.9","999.9","222.6","34.5"," 349.7 ","158.1 ","77.6 ","36.2 ","458.2","109.0","6.4","1.0"," 10.3 ","4.7 ","2.1 ","1.1 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Karotten-Ingwersuppe","0.99","1.39","false","vegan","1, Sl","39.2","15.7","196.8","47.0","2.4","1.2"," 5.0 ","4.5 ","0.4 ","0.6 ","78.7","19.0","1.0","0.5"," 2.0 ","1.8 ","0.2 ","0.2 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Reispfanne mit Naturreis und Weißkraut-,Paprikagemüse","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","So, Sl, GlW","465.1","96.9","2283.3","545.0","17.0","2.1"," 78.6 ","8.4 ","15.0 ","6.9 ","475.7","114.0","3.6","0.4"," 16.4 ","1.8 ","3.1 ","1.4 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Omelette mit Blattspinat und Salzkartoffeln","3.90","6.40","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Ei, La, Sw, GlW","554.3","95.6","2259.5","540.0","22.9","10.6"," 51.2 ","5.2 ","26.2 ","3.3 ","389.6","93.0","4.0","1.8"," 8.8 ","0.9 ","4.5 ","0.6 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Paniertes Seelachsfilet mit Remouladensauce und Kartoffelsalat","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","2, 3, 8, Ei, Fi, La, Sl, Sf, Sw, GlW","1136.7","207.8","5070.4","999.9","87.0","8.7"," 68.3 ","7.5 ","36.3 ","5.0 ","927.0","221.0","15.9","1.6"," 12.5 ","1.4 ","6.6 ","0.9 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1515.6","","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 ","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","Fi, GlW","1330.0","","2670.0","638.0","9.2","5.4"," 93.0 ","28.2 ","39.3 ","8.5 ","2670.0","638.0","9.2","5.4"," 93.0 ","28.2 ","39.3 ","8.5 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln","1.10","1.60","true","klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Fi, GlW","578.0","","2178.0","520.0","7.3","4.8"," 91.6 ","27.6 ","16.3 ","7.0 ","2178.0","520.0","7.3","4.8"," 91.6 ","27.6 ","16.3 ","7.0 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","6.00","8.50","false","","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","6.00","8.50","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","6.00","8.50","false","schwein,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, 3, La, Sf, GlW","747.4","","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 ","2997.0","716.0","16.7","9.3"," 103.6 ","25.9 ","33.3 ","4.4 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Romanesco mit gerösteten Mandeln","0.99","1.39","false","vegan","NuM","160.7","80.3","608.5","145.0","6.2","2.4"," 12.4 ","6.1 ","6.7 ","0.5 ","304.3","73.0","3.1","1.2"," 6.2 ","3.1 ","3.3 ","0.3 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1296.4 gNährwerte pro PortionBrennwert: 2029.3 kj / 485.0 kcalFett: 30.1 g - davon ges. FS: 6.6 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g589.3 gNährwerte pro 100 gBrennwert: 922.4 kj / 220.0 kcalFett: 13.7 g - davon ges. FS: 3.0 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1296.4","589.3","2029.3","485.0","30.1","6.6"," 46.2 ","1.1 ","5.5 ","1.1 ","922.4","220.0","13.7","3.0"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","3, Sl, Sf, Sw","83.9","33.5","1093.9","261.0","11.5","1.0"," 31.9 ","2.6 ","4.4 ","1.0 ","437.5","104.0","4.6","0.4"," 12.8 ","1.1 ","1.8 ","0.4 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion18.8 gNährwerte pro PortionBrennwert: 34.5 kj / 8.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 0.9 g - davon Zucker: 0.8 gEiweiß: 0.7 gSalz: 0.0 g
CO2 pro 100 g37.7 gNährwerte pro 100 gBrennwert: 68.9 kj / 16.0 kcalFett: 0.1 g - davon ges. FS: 0.1 gKohlenhydrate: 1.8 g - davon Zucker: 1.5 gEiweiß: 1.3 gSalz: 0.1 g

 ","18.8","37.7","34.5","8.0","0.1","0.0"," 0.9 ","0.8 ","0.7 ","0.0 ","68.9","16.0","0.1","0.1"," 1.8 ","1.5 ","1.3 ","0.1 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Heidelbeer-Geschmack","1.19","1.59","false","","Ei, La, GeR","186.0","132.9","755.2","180.0","5.4","3.8"," 26.3 ","21.5 ","5.3 ","0.2 ","539.4","129.0","3.8","2.7"," 18.8 ","15.4 ","3.8 ","0.1 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtequark","1.19","1.59","false","vegetarisch","3, La","655.0","278.7","817.1","195.0","2.0","1.1"," 28.8 ","25.4 ","12.0 ","0.2 ","347.7","83.0","0.8","0.5"," 12.3 ","10.8 ","5.1 ","0.1 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Berliner mit Fruchtfüllung","0.66","0.66","false","vegetarisch","Ei, La, GlW","25.8","32.2","1318.0","315.0","12.8","5.4"," 43.6 ","15.6 ","5.2 ","0.6 ","1647.5","393.0","16.0","6.8"," 54.5 ","19.5 ","6.5 ","0.7 "
"2023-11-17","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2802.7","78.4","9999.9","999.9","222.7","34.5"," 350.1 ","158.4 ","77.6 ","36.2 ","458.6","110.0","6.4","1.0"," 10.3 ","4.7 ","2.1 ","1.1 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Kartoffelsuppe","0.99","1.39","false","vegetarisch","3, La, Sl","88.5","35.4","396.5","95.0","3.2","2.0"," 13.4 ","1.5 ","2.2 ","1.1 ","158.6","38.0","1.3","0.8"," 5.4 ","0.6 ","0.9 ","0.4 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Tomaten-Bulgur mit Haselnüssen","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","GlW, NuH","289.1","63.4","2584.5","617.0","18.2","2.6"," 90.0 ","7.1 ","17.7 ","2.1 ","566.8","135.0","4.0","0.6"," 19.7 ","1.6 ","3.9 ","0.5 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Allgäuer Käsespätzle mit Zwiebelschmelze","4.20","6.70","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Ei, La, GlW, GlD","636.5","129.9","3780.2","903.0","44.8","23.2"," 85.3 ","6.0 ","38.8 ","9.1 ","771.5","184.0","9.2","4.7"," 17.4 ","1.2 ","7.9 ","1.9 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Frittierte Tintenfischringe mit Zitrone, Knoblauch-Dip und Pommes frites","4.90","7.40","false","","2, Ei, La, Sf, Wt, GlW","2131.7","340.5","5399.0","999.9","83.8","48.3"," 54.9 ","28.5 ","13.1 ","3.5 ","862.5","206.0","13.4","7.7"," 8.8 ","4.6 ","2.1 ","0.6 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1515.6","","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 ","3584.3","856.0","41.0","14.9"," 77.3 ","21.9 ","39.5 ","6.7 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Hot Spice mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel"," 
													
CO2 pro Portion1288.2 gNährwerte pro PortionBrennwert: 3055.4 kj / 730.0 kcalFett: 5.4 g - davon ges. FS: 1.0 gKohlenhydrate: 119.8 g - davon Zucker: 31.8 gEiweiß: 43.0 gSalz: 10.1 g


 ","1288.2","","3055.4","730.0","5.4","1.0"," 119.8 ","31.8 ","43.0 ","10.1 ","3055.4","730.0","5.4","1.0"," 119.8 ","31.8 ","43.0 ","10.1 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Hot Spice mit Duftreis","1.10","1.60","true","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet."," 
													
CO2 pro Portion536.2 gNährwerte pro PortionBrennwert: 2563.4 kj / 612.0 kcalFett: 3.5 g - davon ges. FS: 0.4 gKohlenhydrate: 118.4 g - davon Zucker: 31.2 gEiweiß: 20.0 gSalz: 8.6 g


 ","536.2","","2563.4","612.0","3.5","0.4"," 118.4 ","31.2 ","20.0 ","8.6 ","2563.4","612.0","3.5","0.4"," 118.4 ","31.2 ","20.0 ","8.6 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","6.00","8.50","false","schwein","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","6.00","8.50","false","","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-11-20","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kaisergemüse","0.99","1.39","false","vegan","Sl","28.1","14.1","237.6","57.0","0.2","0.0"," 7.5 ","6.9 ","3.4 ","0.6 ","118.8","28.0","0.1","0.0"," 3.7 ","3.5 ","1.7 ","0.3 "
